product_id;product_art;product_name;product_count;product_price;product_sum;product_orderquant;order_id;document_type;createdAt;updatedAt;documentStatus
3012628;10265;"Женский повседневный рюкзак ""Диско 2 Bright pink""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012629;10266;"Женский повседневный рюкзак ""Диско 2 Pink""";6;228;1368;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012630;10267;"Тибетский браслет из бусин ""Многослойный Burgundy""";7;14;98;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012631;10268;"Тибетский браслет из бусин ""Многослойный Olive""";1;10;10;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012632;10269;"Женский повседневный рюкзак ""Диско 2 Gold""";2;240;480;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012633;10270;"Тибетский браслет из бусин ""Многослойный Ginger""";3;13;39;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012634;10271;"Женский повседневный рюкзак ""Диско 2 Purple""";0;295;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012635;10272;"Тибетский браслет из бусин ""Многослойный Black""";4;15;60;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012636;10273;"Тибетский браслет из бусин ""Лев лава с кольцами""";5;59;295;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012637;10274;"Женский повседневный рюкзак ""Диско Black""";0;276;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012638;10275;"Женский повседневный рюкзак ""Диско Bright Pink""";0;270;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012639;10276;"Тибетский браслет из бусин ""Лев с камнями Matte Black""";7;45;315;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012640;10278;"Женский повседневный рюкзак ""Анюта Brown""";1;160;160;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012641;10279;"Тибетский браслет из бусин ""Дзогчен тигровый глаз""";2;51;102;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012642;10280;"Тибетский браслет из бусин ""Дзогчен Burgundy""";4;50;200;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012643;10281;"Тибетский браслет из бусин ""Дзогчен White""";2;50;100;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012644;10282;"Тибетский браслет из бусин ""Дзогчен агат""";4;42;168;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012645;10283;"Тибетский браслет из бусин ""Дзогчен шунгит""";4;48;192;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012646;10284;"Тибетский браслет из бусин ""Дзогчен вулканическая лава""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012647;10287;"Женский повседневный рюкзак ""Геометрия 2 Black""";2;400;800;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012648;10290;"Женский кожаный рюкзак ""Салли Black""";2;670;1340;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012649;10291;"Женский кожаный рюкзак ""Салли Silver""";3;670;2010;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012650;10292;"Женский кожаный рюкзак ""Салли Green""";0;670;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012651;10293;"Женский кожаный рюкзак ""Салли Blue""";1;670;670;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012652;10294;"Женский кожаный рюкзак-сумка (трансформер) ""Милла Light Gray""";1;650;650;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012653;10295;"Набор браслетов ""Хамса Brown""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012654;10296;"Набор браслетов ""Сириус Brown""";3;51;153;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012655;10297;"Набор браслетов ""Кредо Brown""";2;99;198;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012656;10298;Кристи Black;2;670;1340;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012657;10300;"Женский кожаный рюкзак ""Кристи Pink""";0;670;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012658;10301;"Женский кожаный рюкзак ""Карина Pink""";0;650;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012659;10302;"Женский кожаный рюкзак-сумка (трансформер) ""Ириша Blue""";1;650;650;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012660;10306;"Женский кожаный рюкзак-сумка(трансформер) ""Анжелика Bronze""";4;670;2680;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012661;10307;"Мужская кожаная сумка ""Круговорот Black""";0;223;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012662;10308;"Мужская кожаная сумка ""Кент Burgundy""";1;362;362;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012663;10309;"Мужская кожаная сумка ""Кент Yellow Coffe""";2;320;640;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012664;10310;"Женская повседневная сумка ""Анэт Brown""";1;280;280;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012665;10311;"Повседневная сумка ""Michael Kors Аманда 1 Pink""";0;500;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012666;10312;"Женская повседневная сумка ""Набор Гравитация Bronze""";1;350;350;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012667;10313;"Браслет ""Соединение Black""";4;50;200;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012668;10314;"Браслет ""Ключ Silver""";5;58;290;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012669;10315;"Браслет ""Ключ Gold""";3;65;195;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012670;10316;"Браслет ""Ключ Steel""";1;56;56;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012671;10317;"Браслет ""Волна2 Black/Gold""";4;28;112;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012672;10318;"Браслет с якорем ""Волна2 Red""";1;36;36;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012673;10319;"Браслет с якорем ""Море Dark Blue""";2;32;64;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012674;10320;"Браслет с якорем ""Море Brown""";1;21;21;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012675;10321;"Браслет с якорем ""Море Black""";3;30;90;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012676;10322;"Браслет ""Море Black-White""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012677;10323;"Браслет ""Море White""";1;32;32;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012678;10324;"Браслет с якорем ""Море Blue""";3;27;81;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012679;10325;"Браслет с якорем ""Волна Black""";0;54;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012680;10327;"Браслет с якорем ""Бриз Red""";1;28;28;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012681;10328;"Браслет с якорем ""Бриз Dark Brown""";2;36;72;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012682;10329;"Мужской браслет ""Якорь Dark Brown""";2;38;76;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012683;10330;"Мужской кожаный браслет ""Шамбала Brown""";6;17;102;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012684;10331;"Мужской кожаный браслет ""Стуна Black""";20;22;440;20;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012685;10333;"Мужской кожаный браслет ""Озон Dark Brown""";1;42;42;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012686;10335;"Мужской кожаный браслет ""Together""";0;24;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012687;10336;"Тибетский браслет из бусин ""Live Steel""";1;31;31;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012688;10337;"Тибетский браслет из бусин ""Live Silver""";1;31;31;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012689;10340;"Браслет ""Соединение Black-White""";2;50;100;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012690;10341;"Браслет с якорем ""Волна2 Blue""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012691;10342;"Браслет с якорем ""Волна Blue""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012692;10343;"Браслет с якорем ""Море Blue-White-Red""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012693;10344;"Браслет с якорем ""Бриз Black""";1;38;38;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012694;10346;"Набор браслетов ""Далидо""";1;75;75;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012695;10348;"Набор браслетов ""Экватор""";1;70;70;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012696;10349;"Набор браслетов ""Человек""";3;130;390;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012697;10350;"Набор браслетов ""Хамса2""";6;93;558;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012698;10351;"Набор браслетов ""Хамса Blue""";1;124;124;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012699;10352;"Набор браслетов ""Фулл Хаус""";7;42;294;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012700;10353;"Набор браслетов ""Тропикана""";1;73;73;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012701;10355;"Набор браслетов ""Стрит""";3;53;159;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012702;10356;"Набор браслетов ""Спарта""";1;124;124;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012703;10357;"Набор браслетов ""Сириус Black""";2;51;102;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012704;10358;"Набор браслетов ""Сила""";4;84;336;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012705;10359;"Набор браслетов ""Мудрец""";1;124;124;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012706;10360;"Набор браслетов ""Моряк""";2;65;130;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012707;10361;"Набор браслетов ""Меридиан""";2;83;166;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012708;10362;"Набор браслетов ""Леопард""";2;149;298;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012709;10363;"Набор браслетов ""Лев""";6;96;576;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012710;10364;"Набор браслетов ""Кредо Black""";1;99;99;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012711;10365;"Набор браслетов ""Континент""";2;112;224;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012712;10366;"Набор браслетов ""Каре""";9;37;333;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012713;10367;"Набор браслетов ""Капитан""";0;75;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012714;10368;"Набор браслетов ""Йогин""";1;123;123;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012715;10369;"Набор браслетов ""Дхарма""";2;149;298;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012716;10370;"Набор браслетов ""Дордже""";1;134;134;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012717;10371;"Набор браслетов ""Доминикана""";0;70;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012718;10372;"Набор браслетов ""Аккорд""";1;66;66;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012719;10373;"Набор браслетов ""Гаити""";1;104;104;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012720;10374;"Набор браслетов ""Анатман""";6;100;600;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012721;10375;"Мужской кожаный браслет ""Якорь Black""";0;36;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012722;10376;"Мужской кожаный браслет ""Шамбала Black""";3;13;39;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012723;10378;"Мужской кожаный браслет ""Стуна Dark Brown""";8;22;176;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012724;10379;"Мужской кожаный браслет ""Сетка""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012725;10382;"Мужской кожаный браслет ""Озон Black""";2;43;86;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012726;10383;"Кожаный браслет для мужчин и женщин ""Молитва""";13;20;260;13;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012727;10384;"Мужской кожаный браслет ""Мелодия""";2;20;40;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012728;10385;"Мужской кожаный браслет ""Крест 1""";8;16;128;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012729;10386;"Мужской кожаный браслет ""Коса """;0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012730;10388;"Мужской кожаный браслет ""Инь Янь Brown""";14;21;294;14;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012731;10389;"Мужской кожаный браслет ""Зодиак """;13;34;442;13;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012732;10390;"Мужской кожаный браслет ""Дракон""";10;42;420;10;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012733;10392;"Мужской кожаный браслет ""Гитара""";1;28;28;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012734;10393;"Мужской кожаный браслет ""Вэст Black""";10;42;420;10;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012735;10394;"Мужской кожаный браслет ""Ассиметрия""";11;42;462;11;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012736;10395;"Браслет для влюбленных, для пары, унисекс""Together"". Подарок на День влюбленных.";0;24;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012737;10397;"Символический браслет для друзей, для пары ""Best friends"", унисекс";6;20;120;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012738;10398;"Тибетский браслет из бусин ""Сила говлит""";2;22;44;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012739;10399;"Тибетский браслет из бусин ""Сила агат""";7;41;287;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012740;10400;"Тибетский браслет из бусин ""Сила шунгит""";10;35;350;10;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012741;10401;"Тибетский браслет из бусин ""Сила лава""";9;40;360;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012742;10402;"Тибетский браслет из бусин ""Шанхай""";1;45;45;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012743;10403;"Тибетский браслет из бусин ""Череп 2 белый""";2;49;98;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012744;10404;"Тибетский браслет из бусин ""Череп 2 агат""";2;47;94;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012745;10405;"Тибетский браслет из бусин ""Череп 2 шунгит""";5;50;250;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012746;10406;"Тибетский браслет из бусин ""Череп 2 лава""";5;50;250;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012747;10407;"Тибетский браслет из бусин ""Череп 1 обсидиант снежный""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012748;10408;"Тибетский браслет из бусин ""Череп 1 яшма""";1;40;40;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012749;10409;"Тибетский браслет из бусин ""Череп 1 тигровый глаз""";1;50;50;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012750;10410;"Тибетский браслет из бусин ""Череп 1 лава""";5;50;250;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012751;10411;"Тибетский браслет из бусин ""Череп 1 Инь Янь""";1;40;40;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012752;10412;"Тибетский браслет из бусин ""Череп 1 говлит""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012753;10413;"Тибетский браслет из бусин ""Хамса Инь Янь""";1;40;40;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012754;10414;"Тибетский браслет из бусин ""Хамса говлит""";6;54;324;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012755;10415;"Тибетский браслет из бусин ""Хамса лава""";0;;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012756;10416;"Тибетский браслет из бусин ""Хамса агат""";1;60;60;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012757;10417;"Тибетский браслет из бусин ""Тигр шунгит""";11;38;418;11;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012758;10419;"Тибетский браслет из бусин ""Тигр лава""";2;31;62;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012759;10420;"Тибетский браслет из бусин ""Тигр синий""";2;41;82;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012760;10421;"Тибетский браслет из бусин ""Тигр пятнистый""";1;40;40;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012761;10422;"Тибетский браслет из бусин ""Тигр Инь Янь""";7;44;308;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012762;10423;"Тибетский браслет из бусин ""Тигр агат""";9;25;225;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012763;10424;"Тибетский браслет из бусин ""Тибет 2""";4;42;168;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012764;10425;"Тибетский браслет из бусин ""Тибет 1""";4;10;40;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012765;10426;"Тибетский браслет из бусин ""Пекин""";2;18;36;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012766;10427;"Тибетский браслет из бусин ""Спарта лава+тигровый глаз""";14;56;784;14;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012767;10428;"Тибетский браслет из бусин ""Спарта агат + тигровый глаз""";3;56;168;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012768;10429;"Тибетский браслет из бусин ""Спарта говлит""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012769;10430;"Тибетский браслет из бусин ""Спарта лава""";5;54;270;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012770;10431;"Тибетский браслет из бусин ""Спарта шунгит""";5;48;240;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012771;10432;"Тибетский браслет из бусин ""Спарта агат""";7;48;336;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012772;10433;"Тибетский браслет из бусин ""Солнце""";3;30;90;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012773;10434;"Тибетский браслет из бусин ""Сокол""";3;50;150;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012774;10435;"Тибетский браслет из бусин ""Нирвана""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012775;10436;"Тибетский браслет из бусин ""Многослойный White""";3;13;39;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012776;10437;"Тибетский браслет из бусин ""Мангр""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012777;10438;"Тибетский браслет из бусин ""Лев шунгит""";4;50;200;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012778;10439;"Тибетский браслет из бусин ""Лев, тигровый глаз""";6;23;138;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012779;10440;"Тибетский браслет из бусин ""Лев синий""";7;67;469;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012780;10441;"Тибетский браслет из бусин ""Лев яшма""";2;40;80;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012781;10442;"Тибетский браслет из бусин ""Лев лава""";8;23;184;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012782;10443;"Тибетский браслет из бусин ""Лев с камнями Black Glossy""";2;40;80;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012783;10446;"Тибетский браслет из бусин ""Лев агат""";1;25;25;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012784;10447;"Тибетский браслет из бусин ""Этно""";1;20;20;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012785;10448;"Тибетский браслет из бусин ""Дзогчен говлит""";1;50;50;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012786;10449;"Тибетский браслет из бусин ""Вера 2, вулканическая лава""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012787;10450;"Тибетский браслет из бусин ""Вера 2, агат""";4;48;192;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012788;10451;"Тибетский браслет из бусин ""Вера 2, шунгит""";6;34;204;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012789;10452;"Тибетский браслет из бусин ""Вера 2, говлит""";1;40;40;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012790;10453;"Тибетский браслет из бусин ""Вера 1""";2;49;98;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012791;10454;"Тибетский браслет из бусин ""Будда, тигровый глаз""";8;35;280;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012792;10455;"Тибетский браслет из бусин ""Будда, обсидиант снежный""";5;45;225;5;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012793;10456;"Тибетский браслет из бусин ""Будда, лава 2""";2;25;50;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012794;10457;"Тибетский браслет из бусин ""Будда, лава+тигровый глаз""";4;42;168;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012795;10458;"Тибетский браслет из бусин ""Будда, лава""";3;30;90;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012796;10459;"Тибетский браслет из бусин ""Будда с камнями""";1;50;50;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012797;10460;"Тибетский браслет из бусин ""Будда, дерево""";1;50;50;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012798;10461;"Тибетский браслет из бусин ""Будда, говлит""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012799;10462;"Тибетский браслет из бусин ""Будда, агат""";4;25;100;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012800;10463;"Тибетский браслет из бусин ""Будда, авантюрин синий""";2;40;80;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012801;10464;"Тибетский браслет из бусин ""Будда, авантюрин коричневый""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012802;10465;"Тибетский браслет из бусин ""Близнецы 2""";2;72;144;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012803;10466;"Тибетский браслет из бусин ""Близнецы 1""";9;72;648;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012804;10467;"Тибетский браслет из бусин ""Live Gold""";1;30;30;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012805;10468;"Винтажные часы, унисекс ""Ретро Gold""";7;51;357;7;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012806;10469;"Часы ""Лайт White""";3;64;192;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012807;10470;"Часы ""Деревяные""";2;65;130;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012808;10471;"Часы ""Модерн""";4;63;252;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012809;10472;"Часы ""Геометрия White""";6;60;360;6;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012810;10473;"Часы ""Генезис 2 Black""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012811;10474;"Часы ""Генезис Black""";1;65;65;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012812;10475;"Колье ""Цепь Gold""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012813;10476;"Колье ""Хищница Gold""";1;26;26;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012814;10478;"Колье ""Обод Gold""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012815;10479;"Колье ""Новелла""";1;30;30;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012816;10480;"Колье ""Бахрома Gold""";2;40;80;2;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012817;10483;"Сережки ""Авенго""";3;7;21;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012818;10484;"Сережки ""Чайка""";8;22;176;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012819;10485;"Сережки ""Природа""";8;8;64;8;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012820;10486;"Сережки ""Полинео""";3;12;36;3;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012821;10487;"Сережки ""Шарм""";1;29;29;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012822;10488;"Сережки ""Красотка""";1;0;0;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012823;10489;"Сережки ""Клеопатра""";0;25;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012824;10490;"Сережки ""Калеопса""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012825;10491;"Сережки ""Ирис""";4;10;40;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012826;10492;"Сережки ""Земля""";4;23;92;4;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012827;10493;"Сережки ""Жемчужная радость""";1;8;8;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012828;10494;"Сережки ""Нежность Gold""";0;0;0;0;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012829;10495;"Сережки ""Египетская ночь""";1;9;9;1;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
3012830;10497;"Сережки ""Геометрия""";9;13;117;9;28;1;2018-10-27 00:00:00;2018-10-27 00:00:00;1
